AMI Meter ID,date,16335457,18762999,230156289,Residential,Total
8/22/21 7:30,8/22/21 8:00,106.16,27.706,13.5,57945.734,62127.077
8/22/21 8:00,8/22/21 8:30,104.848,29.683,13.5,66608.457,70824.519
8/22/21 8:30,8/22/21 9:00,104.848,31.258,14.73,66608.457,70966.922
8/22/21 9:00,8/22/21 9:30,106.16,30.47,13.5,75888.838,80109.949
8/22/21 9:30,8/22/21 10:00,105.504,31.258,13.5,75888.838,80011.836
8/22/21 10:00,8/22/21 10:30,105.504,30.854,15.96,83913.559,88102.333
8/22/21 10:30,8/22/21 11:00,97.648,29.491,17.19,83913.559,88217.238
8/22/21 11:00,8/22/21 11:30,53.728,27.917,17.19,94133.569,98428.533
8/22/21 11:30,8/22/21 12:00,53.728,28.109,19.65,94133.569,98606.556
8/22/21 12:00,8/22/21 12:30,53.072,28.301,19.65,107526.969,111910.379
8/22/21 12:30,8/22/21 13:00,53.728,28.301,18.42,107526.969,111923.395
8/22/21 13:00,8/22/21 13:30,53.728,28.301,22.11,118672.462,123109.378
8/22/21 13:30,8/22/21 14:00,53.728,28.704,22.11,118672.462,123083.078
8/22/21 14:00,8/22/21 14:30,53.072,20.971,23.34,127316.474,131814.337
8/22/21 14:30,8/22/21 15:00,53.728,20.703,24.57,127316.474,132068.234
8/22/21 15:00,8/22/21 15:30,53.728,20.904,27.03,135400.323,139985.091
8/22/21 15:30,8/22/21 16:00,53.728,20.882,24.57,135400.323,139842.426
8/22/21 16:00,8/22/21 16:30,68.144,20.902,25.8,141842.206,146386.67
8/22/21 16:30,8/22/21 17:00,102.88,18.845,28.26,141842.206,146409.719
8/22/21 17:00,8/22/21 17:30,102.224,30.47,28.26,145268.595,149709.244
8/22/21 17:30,8/22/21 18:00,102.88,27.917,28.26,145268.595,149551.635
8/22/21 18:00,8/22/21 18:30,102.224,27.917,28.26,142849.815,147096.592
8/22/21 18:30,8/22/21 19:00,102.224,28.109,27.03,142849.815,146832.135
8/22/21 19:00,8/22/21 19:30,102.224,28.109,27.03,135171.083,139018.321
8/22/21 19:30,8/22/21 20:00,102.224,28.301,24.57,135171.083,139081.493
8/22/21 20:00,8/22/21 20:30,102.224,28.301,22.11,125884.876,129771.608
8/22/21 20:30,8/22/21 21:00,102.88,28.301,20.88,125884.876,129657.343
8/22/21 21:00,8/22/21 21:30,102.224,29.28,20.88,114329.957,117731.071
8/22/21 21:30,8/22/21 22:00,102.88,30.47,19.65,114329.957,117662.111
8/22/21 22:00,8/22/21 22:30,102.88,30.259,19.65,98331.502,101582.034
8/22/21 22:30,8/22/21 23:00,102.224,31.046,18.42,98331.502,101527.195
8/22/21 23:00,8/22/21 23:30,102.88,30.47,18.42,81911.756,85119.678
8/22/21 23:30,8/23/21 0:00,102.224,29.875,17.19,81911.756,85134.425
8/23/21 0:00,8/23/21 0:30,102.88,27.917,15.96,68396.865,71567.84
8/23/21 0:30,8/23/21 1:00,102.224,26.918,17.19,68396.865,71402.052
8/23/21 1:00,8/23/21 1:30,102.88,26.918,14.73,59100.357,62133.639
8/23/21 1:30,8/23/21 2:00,102.224,26.918,15.96,59100.357,62284.058
8/23/21 2:00,8/23/21 2:30,102.88,28.909,14.73,52917.152,56076.355
8/23/21 2:30,8/23/21 3:00,102.224,28.896,15.96,52917.152,56127.814
8/23/21 3:00,8/23/21 3:30,102.88,29.2,14.73,49207.481,52510.745
8/23/21 3:30,8/23/21 4:00,102.224,29.052,13.5,49207.481,52335.01
8/23/21 4:00,8/23/21 4:30,102.88,28.79,14.73,47442.003,50650.49
8/23/21 4:30,8/23/21 5:00,102.224,29.002,12.27,47442.003,50643.536
8/23/21 5:00,8/23/21 5:30,102.224,28.774,13.5,48251.457,51708.317
8/23/21 5:30,8/23/21 6:00,102.88,29.059,14.73,48251.457,51844.909
8/23/21 6:00,8/23/21 6:30,102.224,28.703,13.5,52673.378,56655.979
8/23/21 6:30,8/23/21 7:00,102.224,29.511,14.73,52673.378,57420.317
8/23/21 7:00,8/23/21 7:30,102.88,29.699,13.5,55664.554,60740.303
8/23/21 7:30,8/23/21 8:00,102.224,29.454,15.96,55664.554,60764.9
8/23/21 8:00,8/23/21 8:30,102.224,29.273,18.42,56857.718,62410.583
8/23/21 8:30,8/23/21 9:00,102.224,28.915,22.11,56857.718,62754.098
8/23/21 9:00,8/23/21 9:30,47.184,27.322,27.03,63099.472,69181.123
8/23/21 9:30,8/23/21 10:00,107.472,27.917,28.26,63099.472,69397.097
8/23/21 10:00,8/23/21 10:30,106.816,28.704,30.72,74403.027,80768.901
8/23/21 10:30,8/23/21 11:00,110.752,30.854,30.72,74403.027,80731.416
8/23/21 11:00,8/23/21 11:30,106.816,31.642,34.38,88743.795,95065.233
8/23/21 11:30,8/23/21 12:00,107.472,31.642,35.61,88743.795,95087.365
8/23/21 12:00,8/23/21 12:30,106.816,32.045,35.61,103712.351,110077.545
8/23/21 12:30,8/23/21 13:00,106.816,31.834,35.61,103712.351,110236.769
8/23/21 13:00,8/23/21 13:30,107.472,32.045,35.61,115654.07,122355.427
8/23/21 13:30,8/23/21 14:00,106.816,30.662,39.3,115654.07,122385.739
8/23/21 14:00,8/23/21 14:30,106.816,28.493,38.07,125268.236,131884.12
8/23/21 14:30,8/23/21 15:00,106.816,28.493,39.3,125268.236,131805.983
8/23/21 15:00,8/23/21 15:30,106.816,28.493,40.53,133115.343,139502.095
8/23/21 15:30,8/23/21 16:00,106.816,28.493,41.76,133115.343,139409.015
8/23/21 16:00,8/23/21 16:30,107.472,28.704,39.3,140352.821,146096.645
8/23/21 16:30,8/23/21 17:00,106.816,28.704,41.76,140352.821,145788.154
8/23/21 17:00,8/23/21 17:30,107.472,28.493,39.3,145794.999,150906.794
8/23/21 17:30,8/23/21 18:00,107.472,28.704,39.3,145794.999,150789.979
8/23/21 18:00,8/23/21 18:30,106.816,32.143,35.61,145134.229,149893.049
8/23/21 18:30,8/23/21 19:00,104.192,30.881,33.15,145134.229,149420.714
8/23/21 19:00,8/23/21 19:30,104.848,31.944,33.15,137013.151,141083.497
8/23/21 19:30,8/23/21 20:00,104.192,31.19,29.49,137013.151,141288.538
8/23/21 20:00,8/23/21 20:30,104.848,31.022,25.8,126515.762,130844.521
8/23/21 20:30,8/23/21 21:00,104.848,31.14,25.8,126515.762,130802.569
8/23/21 21:00,8/23/21 21:30,104.192,31.258,23.34,114653.597,118799.437
8/23/21 21:30,8/23/21 22:00,104.848,28.109,22.11,114653.597,118814.015
8/23/21 22:00,8/23/21 22:30,104.848,27.322,20.88,97848.899,102043.069
8/23/21 22:30,8/23/21 23:00,104.192,27.514,20.88,97848.899,101897.894
8/23/21 23:00,8/23/21 23:30,104.848,27.514,19.65,81394.267,85450.779
8/23/21 23:30,8/24/21 0:00,104.192,27.13,18.42,81394.267,85310.771
8/24/21 0:00,8/24/21 0:30,104.848,28.109,18.42,68742.241,72564.717
8/24/21 0:30,8/24/21 1:00,104.848,27.322,17.19,68742.241,72419.466
8/24/21 1:00,8/24/21 1:30,104.192,27.322,17.19,59411.717,63124.223
8/24/21 1:30,8/24/21 2:00,104.848,27.322,17.19,59411.717,63132.41
8/24/21 2:00,8/24/21 2:30,104.192,28.931,15.96,53247.08,57000.558
8/24/21 2:30,8/24/21 3:00,104.848,28.571,15.96,53247.08,56819.307
8/24/21 3:00,8/24/21 3:30,104.192,28.744,15.96,49466.236,53223.556
8/24/21 3:30,8/24/21 4:00,104.848,29.185,14.73,49466.236,53129.786
8/24/21 4:00,8/24/21 4:30,104.848,28.967,14.73,47828.835,51482.367
8/24/21 4:30,8/24/21 5:00,104.192,29.3,14.73,47828.835,51452.637
8/24/21 5:00,8/24/21 5:30,104.848,27.917,14.73,48742.407,52663.5
8/24/21 5:30,8/24/21 6:00,104.848,26.534,14.73,48742.407,52562.652
8/24/21 6:00,8/24/21 6:30,104.192,26.534,14.73,53019.218,57462.267
8/24/21 6:30,8/24/21 7:00,104.848,26.726,14.73,53019.218,58079.116
8/24/21 7:00,8/24/21 7:30,104.192,26.726,14.73,56103.514,61533.749
8/24/21 7:30,8/24/21 8:00,104.192,27.13,17.19,56103.514,61694.791
8/24/21 8:00,8/24/21 8:30,104.848,27.13,22.11,57356.727,63312.324
8/24/21 8:30,8/24/21 9:00,104.192,27.322,25.8,57356.727,63607.039
8/24/21 9:00,8/24/21 9:30,104.192,27.706,29.49,64065.851,70503.959
8/24/21 9:30,8/24/21 10:00,104.192,30.067,33.15,64065.851,70706.84
8/24/21 10:00,8/24/21 10:30,104.192,31.589,35.61,76053.474,82889.51
8/24/21 10:30,8/24/21 11:00,104.848,31.979,38.07,76053.474,82988.36
8/24/21 11:00,8/24/21 11:30,104.192,32.569,38.07,91528.854,98570.843
8/24/21 11:30,8/24/21 12:00,104.192,32.769,38.07,91528.854,98575.038
8/24/21 12:00,8/24/21 12:30,104.848,33.241,39.3,108134.184,115160.979
8/24/21 12:30,8/24/21 13:00,104.192,32.256,38.07,108134.184,114915.197
8/24/21 13:00,8/24/21 13:30,104.192,30.497,38.07,121450.59,128392.634
8/24/21 13:30,8/24/21 14:00,104.848,31.111,41.76,121450.59,128061.576
8/24/21 14:00,8/24/21 14:30,104.192,32.767,42.99,131470.604,138110.579
8/24/21 14:30,8/24/21 15:00,103.536,33.007,42.99,131470.604,137919.325
8/24/21 15:00,8/24/21 15:30,103.536,33.202,45.45,138942.239,145459.292
8/24/21 15:30,8/24/21 16:00,104.192,32.872,46.68,138942.239,145277.499
8/24/21 16:00,8/24/21 16:30,103.536,32.472,44.22,146059.159,151934.219
8/24/21 16:30,8/24/21 17:00,104.192,32.629,46.68,146059.159,151433.699
8/24/21 17:00,8/24/21 17:30,103.536,31.65,40.53,150952.412,156250.906
8/24/21 17:30,8/24/21 18:00,104.192,31.68,38.07,150952.412,156264.136
8/24/21 18:00,8/24/21 18:30,104.192,31.618,35.61,151238.026,156253.256
8/24/21 18:30,8/24/21 19:00,104.848,31.707,34.38,151238.026,156169.216
8/24/21 19:00,8/24/21 19:30,103.536,31.787,34.38,144369.07,149111.507
8/24/21 19:30,8/24/21 20:00,104.192,33.362,33.15,144369.07,149173.523
8/24/21 20:00,8/24/21 20:30,104.848,31.435,29.49,134469.084,139221.519
8/24/21 20:30,8/24/21 21:00,105.504,31.582,27.03,134469.084,138992.27
8/24/21 21:00,8/24/21 21:30,104.848,27.514,24.57,122960.038,127502.113
8/24/21 21:30,8/24/21 22:00,104.848,27.706,23.34,122960.038,127331.07
8/24/21 22:00,8/24/21 22:30,104.848,27.13,20.88,106971.864,111376.273
8/24/21 22:30,8/24/21 23:00,105.504,27.917,20.88,106971.864,111317.976
8/24/21 23:00,8/24/21 23:30,104.848,27.13,19.65,90943.312,95164.699
8/24/21 23:30,8/25/21 0:00,104.848,27.322,19.65,90943.312,95020.303
8/25/21 0:00,8/25/21 0:30,104.848,27.706,19.65,77811.107,81768.33
8/25/21 0:30,8/25/21 1:00,105.504,29.28,17.19,77811.107,81484.061
8/25/21 1:00,8/25/21 1:30,104.848,30.067,17.19,68250.468,71763.176
8/25/21 1:30,8/25/21 2:00,104.848,29.875,17.19,68250.468,71816.666
8/25/21 2:00,8/25/21 2:30,105.504,30.854,15.96,61536.536,65053.55
8/25/21 2:30,8/25/21 3:00,104.848,30.067,15.96,61536.536,65121.653
8/25/21 3:00,8/25/21 3:30,104.848,30.067,17.19,56957.78,60436.633
8/25/21 3:30,8/25/21 4:00,104.848,28.896,15.96,56957.78,60508.337
8/25/21 4:00,8/25/21 4:30,105.504,27.13,14.73,54404.682,57911.408
8/25/21 4:30,8/25/21 5:00,104.848,26.726,13.5,54404.682,57996.826
8/25/21 5:00,8/25/21 5:30,104.848,26.534,14.73,54337.797,58135.758
8/25/21 5:30,8/25/21 6:00,104.848,26.726,14.73,54337.797,58262.325
8/25/21 6:00,8/25/21 6:30,104.848,26.433,15.96,58035.457,62342.696
8/25/21 6:30,8/25/21 7:00,105.504,26.108,13.5,58035.457,63181.729
8/25/21 7:00,8/25/21 7:30,104.848,26.165,17.19,60514.092,66065.958
8/25/21 7:30,8/25/21 8:00,104.848,26.328,17.19,60514.092,66023.951
8/25/21 8:00,8/25/21 8:30,104.848,26.734,20.88,61904.17,67720.233
8/25/21 8:30,8/25/21 9:00,104.192,26.761,25.8,61904.17,68139.793
8/25/21 9:00,8/25/21 9:30,104.848,26.563,29.49,69985.363,76669.848
8/25/21 9:30,8/25/21 10:00,104.848,26.56,31.92,69985.363,76928.305
8/25/21 10:00,8/25/21 10:30,104.848,28.035,34.38,83817.741,90847.309
8/25/21 10:30,8/25/21 11:00,104.848,28.193,34.38,83817.741,90896.622
8/25/21 11:00,8/25/21 11:30,104.848,28.36,35.61,100982.454,108109.704
8/25/21 11:30,8/25/21 12:00,104.848,28.136,38.07,100982.454,108279.039
8/25/21 12:00,8/25/21 12:30,104.192,27.765,38.07,117449.354,124402.137
8/25/21 12:30,8/25/21 13:00,104.848,26.785,36.84,117449.354,124657.11
8/25/21 13:00,8/25/21 13:30,104.848,26.726,39.3,129169.173,136326.063
8/25/21 13:30,8/25/21 14:00,104.848,26.918,41.76,129169.173,136230.779
8/25/21 14:00,8/25/21 14:30,104.848,27.917,40.53,137452.06,144199.601
8/25/21 14:30,8/25/21 15:00,104.192,28.109,41.76,137452.06,144115.865
8/25/21 15:00,8/25/21 15:30,104.192,28.301,42.99,143104.947,149612.625
8/25/21 15:30,8/25/21 16:00,104.192,28.896,41.76,143104.947,149497.488
8/25/21 16:00,8/25/21 16:30,104.848,30.854,40.53,146401.166,152492.089
8/25/21 16:30,8/25/21 17:00,104.848,30.259,35.61,146401.166,152021.443
8/25/21 17:00,8/25/21 17:30,104.848,30.259,31.92,146519.593,151364.148
8/25/21 17:30,8/25/21 18:00,104.848,29.875,28.26,146519.593,151264.875
8/25/21 18:00,8/25/21 18:30,104.848,29.088,25.8,143473.972,148085.797
8/25/21 18:30,8/25/21 19:00,104.848,27.706,24.57,143473.972,148197.494
8/25/21 19:00,8/25/21 19:30,104.848,27.514,24.57,134160.664,138846.696
8/25/21 19:30,8/25/21 20:00,104.848,27.706,22.11,134160.664,138843.965
8/25/21 20:00,8/25/21 20:30,114.032,27.706,24.57,125152.764,129703.252
8/25/21 20:30,8/25/21 21:00,152.688,28.109,22.11,125152.764,129832.708
8/25/21 21:00,8/25/21 21:30,152.032,27.917,19.65,115607.376,120092.129
8/25/21 21:30,8/25/21 22:00,152.688,27.13,19.65,115607.376,119975.958
8/25/21 22:00,8/25/21 22:30,152.688,26.918,17.19,101167.273,105547.77
8/25/21 22:30,8/25/21 23:00,152.688,26.726,17.19,101167.273,105435.914
8/25/21 23:00,8/25/21 23:30,152.032,26.534,15.96,85951.425,90177.246
8/25/21 23:30,8/26/21 0:00,152.688,28.704,17.19,85951.425,90116.255
8/26/21 0:00,8/26/21 0:30,104.848,29.28,15.96,73323.723,77281.291
8/26/21 0:30,8/26/21 1:00,104.192,29.28,14.73,73323.723,77009.229
8/26/21 1:00,8/26/21 1:30,104.192,29.088,13.5,64316.852,67832.87
8/26/21 1:30,8/26/21 2:00,104.192,29.088,15.96,64316.852,67885.811
8/26/21 2:00,8/26/21 2:30,103.536,26.263,13.5,58080.212,61584.181
8/26/21 2:30,8/26/21 3:00,104.192,26.377,14.73,58080.212,61572.308
8/26/21 3:00,8/26/21 3:30,104.192,26.771,13.5,53862.312,57380.974
8/26/21 3:30,8/26/21 4:00,104.192,26.56,12.27,53862.312,57457.768
8/26/21 4:00,8/26/21 4:30,104.192,26.353,13.5,51707.504,55262.452
8/26/21 4:30,8/26/21 5:00,104.192,26.011,12.27,51707.504,55387.967
8/26/21 5:00,8/26/21 5:30,103.536,25.69,13.5,52050.11,55941.961
8/26/21 5:30,8/26/21 6:00,104.192,25.736,14.73,52050.11,56104.619
8/26/21 6:00,8/26/21 6:30,104.192,27.109,13.5,55683.146,60153.892
8/26/21 6:30,8/26/21 7:00,104.192,27.061,13.5,55683.146,60581.738
8/26/21 7:00,8/26/21 7:30,103.536,26.834,14.73,58968.148,64167.148
8/26/21 7:30,8/26/21 8:00,104.192,27.645,14.73,58968.148,64171.626
8/26/21 8:00,8/26/21 8:30,103.536,27.71,19.65,60785.694,66219.361
8/26/21 8:30,8/26/21 9:00,104.192,27.235,20.88,60785.694,66785.511
8/26/21 9:00,8/26/21 9:30,103.536,27.197,25.8,68014.397,74261.027
8/26/21 9:30,8/26/21 10:00,103.536,27.583,29.49,68014.397,74552.746
8/26/21 10:00,8/26/21 10:30,103.536,31.285,33.15,79959.506,86510.376
8/26/21 10:30,8/26/21 11:00,103.536,31.85,33.15,79959.506,86689.836
8/26/21 11:00,8/26/21 11:30,103.536,31.985,33.15,95129.531,101952.762
8/26/21 11:30,8/26/21 12:00,104.192,32.038,38.07,95129.531,101927.038
8/26/21 12:00,8/26/21 12:30,103.536,32.154,38.07,110389.629,117143.528
8/26/21 12:30,8/26/21 13:00,64.88,32.208,38.07,110389.629,117151.941
8/26/21 13:00,8/26/21 13:30,60.944,28.928,38.07,121477.672,128141.376
8/26/21 13:30,8/26/21 14:00,107.472,28.14,38.07,121477.672,128014.621
8/26/21 14:00,8/26/21 14:30,107.472,27.964,41.76,129296.235,135897.632
8/26/21 14:30,8/26/21 15:00,106.816,27.652,0,129296.235,135939.937
8/26/21 15:00,8/26/21 15:30,107.472,27.932,45.45,134674.557,141202.661
8/26/21 15:30,8/26/21 16:00,106.816,28.267,41.76,134674.557,141013.536
8/26/21 16:00,8/26/21 16:30,106.816,28.227,39.3,137962.933,143927.956
8/26/21 16:30,8/26/21 17:00,107.472,28.117,34.38,137962.933,143427.417
8/26/21 17:00,8/26/21 17:30,106.816,27.917,31.92,134062.663,139172.861
8/26/21 17:30,8/26/21 18:00,107.472,28.109,34.38,134062.663,139169.636
8/26/21 18:00,8/26/21 18:30,106.816,28.109,34.38,128573.455,133400.328
8/26/21 18:30,8/26/21 19:00,107.472,28.109,29.49,128573.455,133361.584
8/26/21 19:00,8/26/21 19:30,106.816,29.088,30.72,120434.936,125271.073
8/26/21 19:30,8/26/21 20:00,106.816,27.706,28.26,120434.936,125151.161
8/26/21 20:00,8/26/21 20:30,106.816,27.322,29.49,113077.518,117746.395
8/26/21 20:30,8/26/21 21:00,106.816,27.13,27.03,113077.518,117603.508
8/26/21 21:00,8/26/21 21:30,107.472,26.534,27.03,105016.588,109261.126
8/26/21 21:30,8/26/21 22:00,107.472,26.726,27.03,105016.588,109194.315
8/26/21 22:00,8/26/21 22:30,106.816,26.918,25.8,92636.007,96711.657
8/26/21 22:30,8/26/21 23:00,107.472,26.534,23.34,92636.007,96749.935
8/26/21 23:00,8/26/21 23:30,107.472,26.918,20.88,79361.029,83441.893
8/26/21 23:30,8/27/21 0:00,107.472,26.534,20.88,79361.029,83275.077
8/27/21 0:00,8/27/21 0:30,106.816,27.13,19.65,68628.349,72592.579
8/27/21 0:30,8/27/21 1:00,107.472,27.13,17.19,68628.349,72292.973
8/27/21 1:00,8/27/21 1:30,107.472,26.726,17.19,60526.131,64290.01
8/27/21 1:30,8/27/21 2:00,107.472,25.939,15.96,60526.131,64088.444
8/27/21 2:00,8/27/21 2:30,106.816,15.136,14.73,55094.26,58520.361
8/27/21 2:30,8/27/21 3:00,107.472,15.257,15.96,55094.26,58487.866
8/27/21 3:00,8/27/21 3:30,107.472,15.156,14.73,51323.786,54713.274
8/27/21 3:30,8/27/21 4:00,106.816,15.115,13.5,51323.786,54723.429
8/27/21 4:00,8/27/21 4:30,107.472,15.337,14.73,49389.807,52849.012
8/27/21 4:30,8/27/21 5:00,107.472,15.176,13.5,49389.807,52771.847
8/27/21 5:00,8/27/21 5:30,106.816,15.44,14.73,49958.558,53524.16
8/27/21 5:30,8/27/21 6:00,107.472,15.499,13.5,49958.558,53624.884
8/27/21 6:00,8/27/21 6:30,107.472,15.677,14.73,54078.399,58314.098
8/27/21 6:30,8/27/21 7:00,106.816,15.62,13.5,54078.399,58851.753
8/27/21 7:00,8/27/21 7:30,107.472,15.562,14.73,57584.396,62807.775
8/27/21 7:30,8/27/21 8:00,106.816,15.605,15.96,57584.396,62794.844
8/27/21 8:00,8/27/21 8:30,107.472,15.368,18.42,60009.804,65478.361
8/27/21 8:30,8/27/21 9:00,106.816,15.423,23.34,60009.804,65857.179
8/27/21 9:00,8/27/21 9:30,106.816,29.088,25.8,67552.899,73736.72
8/27/21 9:30,8/27/21 10:00,107.472,28.109,29.49,67552.899,73773.786
8/27/21 10:00,8/27/21 10:30,94.368,29.491,30.72,79484.912,85963.539
8/27/21 10:30,8/27/21 11:00,55.04,29.683,31.92,79484.912,86061.334
8/27/21 11:00,8/27/21 11:30,54.384,29.683,33.15,93807.478,100416.526
8/27/21 11:30,8/27/21 12:00,55.04,29.088,35.61,93807.478,100524.304
8/27/21 12:00,8/27/21 12:30,54.384,29.28,35.61,108044.821,114651.7
8/27/21 12:30,8/27/21 13:00,55.04,27.514,35.61,108044.821,114707.958
8/27/21 13:00,8/27/21 13:30,55.04,26.918,35.61,119207.839,125912.53
8/27/21 13:30,8/27/21 14:00,54.384,27.13,38.07,119207.839,125706.034
8/27/21 14:00,8/27/21 14:30,55.04,27.322,38.07,127791.299,134375.173
8/27/21 14:30,8/27/21 15:00,55.04,27.514,38.07,127791.299,134320.203
8/27/21 15:00,8/27/21 15:30,55.04,27.917,39.3,134478.575,140745.387
8/27/21 15:30,8/27/21 16:00,54.384,30.259,38.07,134478.575,140677.259
8/27/21 16:00,8/27/21 16:30,55.04,30.259,36.84,140581.997,146305.261
8/27/21 16:30,8/27/21 17:00,55.04,29.683,38.07,140581.997,145955.748
8/27/21 17:00,8/27/21 17:30,54.384,14.087,35.61,142042.794,147303.233
8/27/21 17:30,8/27/21 18:00,55.04,26.726,34.38,142042.794,147165.992
8/27/21 18:00,8/27/21 18:30,54.384,26.918,31.92,138882.198,143839.594
8/27/21 18:30,8/27/21 19:00,55.04,26.918,31.92,138882.198,143679.924
8/27/21 19:00,8/27/21 19:30,55.04,26.918,28.26,130632.961,135368.115
8/27/21 19:30,8/27/21 20:00,54.384,27.322,27.03,130632.961,135269.705
8/27/21 20:00,8/27/21 20:30,55.04,27.706,24.57,120091.103,124406.287
8/27/21 20:30,8/27/21 21:00,55.04,30.067,23.34,120091.103,124604.001
8/27/21 21:00,8/27/21 21:30,55.04,30.067,20.88,110188.464,114525.807
8/27/21 21:30,8/27/21 22:00,76.016,28.896,20.88,110188.464,114473.688
8/27/21 22:00,8/27/21 22:30,105.504,27.514,19.65,97610.227,101973.673
8/27/21 22:30,8/27/21 23:00,105.504,25.747,19.65,97610.227,101769.706
8/27/21 23:00,8/27/21 23:30,106.16,25.747,18.42,85541.958,89671.1
8/27/21 23:30,8/28/21 0:00,106.16,26.131,18.42,85541.958,89495.375
8/28/21 0:00,8/28/21 0:30,106.16,26.534,18.42,74219.068,78257.065
8/28/21 0:30,8/28/21 1:00,106.16,26.131,17.19,74219.068,78256.306
8/28/21 1:00,8/28/21 1:30,105.504,26.342,17.19,65338.085,69292.024
8/28/21 1:30,8/28/21 2:00,106.16,29.088,15.96,65338.085,69256.574
8/28/21 2:00,8/28/21 2:30,106.16,28.704,15.96,58971.229,62894.407
8/28/21 2:30,8/28/21 3:00,106.16,28.493,14.73,58971.229,62860.213
8/28/21 3:00,8/28/21 3:30,106.16,26.534,17.19,54699.929,58439.344
8/28/21 3:30,8/28/21 4:00,106.16,25.555,14.73,54699.929,58452.661
8/28/21 4:00,8/28/21 4:30,97.648,25.555,14.73,51911.464,55541.003
8/28/21 4:30,8/28/21 5:00,55.04,25.747,14.73,51911.464,55049.087
8/28/21 5:00,8/28/21 5:30,55.04,25.939,14.73,50465.806,53686.39
8/28/21 5:30,8/28/21 6:00,54.384,25.747,14.73,50465.806,53613.119
8/28/21 6:00,8/28/21 6:30,55.04,26.342,13.5,50586.127,53976.734
8/28/21 6:30,8/28/21 7:00,55.04,28.704,13.5,50586.127,54139.642
8/28/21 7:00,8/28/21 7:30,55.04,28.493,13.5,54555.032,58217.48
8/28/21 7:30,8/28/21 8:00,54.384,28.109,13.5,54555.032,58344.969
8/28/21 8:00,8/28/21 8:30,85.84,25.939,13.5,62992.51,66927.2
8/28/21 8:30,8/28/21 9:00,106.816,25.152,14.73,62992.51,67245.906
8/28/21 9:00,8/28/21 9:30,107.472,25.555,18.42,76088.092,80568.855
8/28/21 9:30,8/28/21 10:00,106.816,25.747,18.42,76088.092,80749.145
8/28/21 10:00,8/28/21 10:30,106.816,26.918,20.88,91506.569,96368.35
8/28/21 10:30,8/28/21 11:00,107.472,26.918,19.65,91506.569,96384.536
8/28/21 11:00,8/28/21 11:30,106.816,27.322,22.11,105825.503,110736.236
8/28/21 11:30,8/28/21 12:00,106.816,27.322,22.11,105825.503,110714.78
8/28/21 12:00,8/28/21 12:30,106.816,27.13,22.11,118141.237,122996.151
8/28/21 12:30,8/28/21 13:00,106.816,26.918,24.57,118141.237,123067.865
8/28/21 13:00,8/28/21 13:30,107.472,26.534,25.8,127539.709,132586.68
8/28/21 13:30,8/28/21 14:00,106.816,26.534,27.03,127539.709,132693.233
8/28/21 14:00,8/28/21 14:30,106.816,26.726,27.03,134173.957,139107.656
8/28/21 14:30,8/28/21 15:00,106.816,26.918,28.26,134173.957,138927.511
8/28/21 15:00,8/28/21 15:30,107.472,27.13,25.8,138846.948,143549.268
8/28/21 15:30,8/28/21 16:00,106.816,27.13,30.72,138846.948,143515.619
8/28/21 16:00,8/28/21 16:30,106.816,27.322,28.26,140726.604,145541.708
8/28/21 16:30,8/28/21 17:00,107.472,27.514,29.49,140726.604,145515.603
8/28/21 17:00,8/28/21 17:30,106.816,27.322,29.49,141007.755,145941.936
8/28/21 17:30,8/28/21 18:00,106.816,26.726,30.72,141007.755,145770.102
8/28/21 18:00,8/28/21 18:30,106.816,26.534,28.26,138590.909,143198.934
8/28/21 18:30,8/28/21 19:00,106.816,26.534,27.03,138590.909,142991.934
8/28/21 19:00,8/28/21 19:30,108.128,26.534,27.03,130820.152,135087.916
8/28/21 19:30,8/28/21 20:00,105.504,26.918,24.57,130820.152,134948.371
8/28/21 20:00,8/28/21 20:30,106.16,26.918,24.57,121438.051,125532.186
8/28/21 20:30,8/28/21 21:00,106.16,27.13,23.34,121438.051,125682.78
8/28/21 21:00,8/28/21 21:30,106.16,26.534,22.11,111894.933,116150.935
8/28/21 21:30,8/28/21 22:00,105.504,27.322,20.88,111894.933,115836.486
8/28/21 22:00,8/28/21 22:30,106.16,26.534,22.11,100008.27,103922.826
8/28/21 22:30,8/28/21 23:00,106.16,25.939,19.65,100008.27,103715.749
8/28/21 23:00,8/28/21 23:30,106.16,28.301,18.42,87085.766,90827.691
8/28/21 23:30,8/29/21 0:00,106.16,27.514,19.65,87085.766,90815.3
8/29/21 0:00,8/29/21 0:30,105.504,29.28,19.65,74863.753,78605.844
8/29/21 0:30,8/29/21 1:00,105.504,28.301,15.96,74863.753,78446.485
8/29/21 1:00,8/29/21 1:30,106.16,29.088,17.19,65418.663,68954.59
8/29/21 1:30,8/29/21 2:00,106.16,28.896,17.19,65418.663,68894.408
8/29/21 2:00,8/29/21 2:30,105.504,28.896,15.96,58732.982,62199.819
8/29/21 2:30,8/29/21 3:00,106.16,28.704,17.19,58732.982,62016.399
8/29/21 3:00,8/29/21 3:30,106.16,29.088,15.96,54110.965,57109.385
8/29/21 3:30,8/29/21 4:00,106.16,28.704,14.73,54110.965,57019.751
8/29/21 4:00,8/29/21 4:30,78.64,28.109,14.73,51202.706,54050.541
8/29/21 4:30,8/29/21 5:00,55.04,27.917,14.73,51202.706,54043.483
8/29/21 5:00,8/29/21 5:30,55.04,28.109,14.73,49938.364,52990.122
